PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10007780.0,10007780.0,K1_HISTORYxCHINESE_YA,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_HISTORYxDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_HISTORYxDEV_STDS,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_HISTORYxECONOMICS,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_HISTORYxECONOMICS,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_HISTORYxH_ART-ARCH,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_HISTORYxH_ART-ARCH,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_HISTORYxWORLD_PHIL,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_HISTORYxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_HIST_ART_AS_AF_EU,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxJAPANESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_H_ART-ARCHxJAPANESE_YA,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxKOREAN_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_H_ART-ARCHxKOREAN_YA,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxMUSIC,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxSOCIAL_ANTH,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_H_ART-ARCHxSOCIAL_ANTH,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxWORLD_PHIL,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ART-ARCHxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_H_ARTxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_H_ARTxAF_DIASPORA,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_H_ARTxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_H_ARTxAF_DIASPORA_YA,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_INTER_RELxAF_DIASPORA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_INTER_RELxAF_DIASPORA_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_INTER_RELxARABIC_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_INTER_RELxCHINESE_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxCHINESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_INTER_RELxDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_INTER_RELxDEV_STDS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxECON,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxECON,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxHISTORY,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxHISTORY,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_INTER_RELxJAPANESE_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxJAPANESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_INTER_RELxKOREAN_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxKOREAN_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_INTER_RELxLAW,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxLAW,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_INTER_RELxSOCIAL_ANTH,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_INTER_RELxSOCIAL_ANTH,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxWORLD_PHIL,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_INTER_RELxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_JAPANESExDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_JAPANESExDEV_STDS,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_JAPANESExECONOMICS_YA,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_JAPANESExECONOMICS_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_JAPANESExHISTORY_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_JAPANESExHISTORY_YA,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_JAPANESExLINGUISTICS_YA,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_JAPANESExLINGUISTICS_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_JAPANESExWORLD_PHIL_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_JAPANESExWORLD_PHIL_YA,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_KOREAN,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxDEV_STDS_YA,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_KOREANxDEV_STDS_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxECONOMICS_YA,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_KOREANxECONOMICS_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxHISTORY_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxHISTORY_YA,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_KOREANxLINGUISTICS_YA,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_KOREANxLINGUISTICS_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxWORLD_PHIL_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_KOREANxWORLD_PHIL_YA,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_LANGCULT,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULT_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxAF_DIASPORA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LANGCULTxAF_DIASPORA_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LANGCULTxARABIC_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LANGCULTxART-ARCH,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxART-ARCH,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_LANGCULTxART-ARCH_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxART-ARCH_YA,1.0,25.0,25.0,35.0,75.0,80.0,0.0,5.0,0.0,10.0,10.0,65.0
10007780.0,10007780.0,K1_LANGCULTxDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_LANGCULTxDEV_STDS,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxDEV_STDS_YA,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_LANGCULTxDEV_STDS_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxECONOMICS,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_LANGCULTxECONOMICS,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxHISTORY_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxHISTORY_YA,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_LANGCULTxINTER_REL,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_LANGCULTxINTER_REL,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxINTER_REL_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_LANGCULTxINTER_REL_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxLAW,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LANGCULTxLAW,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxLAW_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LANGCULTxLAW_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxLINGUISTICS,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_LANGCULTxLINGUISTICS,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxLINGUISTICS_YA,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_LANGCULTxLINGUISTICS_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxMUSIC,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxMUSIC_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxPOLITICS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_LANGCULTxPOLITICS,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxPOLITICS_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_LANGCULTxPOLITICS_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxSOCIAL_ANTH,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_LANGCULTxSOCIAL_ANTH,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxWORLD_PHIL,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_LANGCULTxWORLD_PHIL_YA,1.0,50.0,50.0,70.0,70.0,90.0,25.0,5.0,5.0,15.0,5.0,45.0
10007780.0,10007780.0,K1_LANGCULTxWORLD_PHIL_YA,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_LAW_SENIOR,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAW_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxAF_DIASPORA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LAWxAF_DIASPORA_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LAWxARABIC_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_LAWxCHINESE_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxCHINESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_LAWxDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_LAWxDEV_STDS,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxECONOMICS,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_LAWxECONOMICS,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxHISTORY,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxHISTORY,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_LAWxKOREAN_YA,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_LAWxKOREAN_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_LINGUISTICSxPOLITICS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_LINGUISTICSxPOLITICS,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_LINGUISTICSxSOCIAL_ANTH,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_LINGUISTICSxSOCIAL_ANTH,1.0,15.0,15.0,25.0,60.0,75.0,15.0,5.0,15.0,5.0,5.0,55.0
10007780.0,10007780.0,K1_MANAGEMENT,1.0,25.0,25.0,45.0,55.0,75.0,5.0,10.0,10.0,0.0,0.0,75.0
10007780.0,10007780.0,K1_MUSICxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_MUSICxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_MUSICxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_MUSICxCHINESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_MUSICxDEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_MUSICxHISTORY,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_MUSICxJAPANESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_MUSICxKOREAN_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_MUSICxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_POLIT-DEV_STDS,1.0,20.0,20.0,30.0,65.0,95.0,0.0,5.0,0.0,10.0,0.0,80.0
10007780.0,10007780.0,K1_POLIT-DEV_STDS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxAF_DIASPORA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_POLITICSxAF_DIASPORA_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_POLITICSxARABIC_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_POLITICSxCHINESE_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxCHINESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_POLITICSxECONOMICS,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxECONOMICS,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxHISTORY,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxHISTORY,1.0,20.0,20.0,30.0,70.0,80.0,0.0,5.0,0.0,15.0,15.0,65.0
10007780.0,10007780.0,K1_POLITICSxJAPANESE_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxJAPANESE_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_POLITICSxKOREAN_YA,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxKOREAN_YA,1.0,30.0,30.0,50.0,65.0,90.0,30.0,5.0,5.0,25.0,0.0,40.0
10007780.0,10007780.0,K1_POLITICSxLAW,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxLAW,1.0,35.0,35.0,55.0,65.0,80.0,15.0,5.0,5.0,25.0,10.0,40.0
10007780.0,10007780.0,K1_POLITICSxWORLD_PHIL,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_POLITICSxWORLD_PHIL,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_PPE,1.0,15.0,15.0,30.0,55.0,95.0,10.0,0.0,0.0,25.0,5.0,60.0
10007780.0,10007780.0,K1_PPE,1.0,25.0,25.0,45.0,55.0,85.0,10.0,5.0,5.0,10.0,5.0,60.0
10007780.0,10007780.0,K1_PPE,1.0,10.0,10.0,20.0,55.0,75.0,15.0,0.0,10.0,15.0,15.0,50.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxAF_DIASPORA,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxAF_DIASPORA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxAF_DIASPORA_YA,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxAF_DIASPORA_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxARABIC_YA,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxARABIC_YA,1.0,20.0,20.0,20.0,90.0,85.0,15.0,5.0,5.0,5.0,10.0,60.0
10007780.0,10007780.0,K1_SOCIAL_ANTHxCHINESE_YA,1.0,25.0,25.0,45.0,60.0,85.0,15.0,5.0,5.0,20.0,5.0,50.0
